id,scheduled_at,board_name,keyword,intent,content_angle,trend_monthly_change,visual_strategy,landing_type,title,description,link,image_url,generated_image_prompt,requires_ai_image,alt_text,product_title,product_handle,status
1011,2026-07-23T12:00:00.000Z,Quarto decorado,relogio de cabeceira,Quarto decorado,produto,,product_in_environment,product,Relógio de Mesa Digital Carregador Sem Fio e Luminária LED 3 em 1 para relógio de cabeceira,"Relógio de Mesa Digital Carregador Sem Fio e Luminária LED 3 em 1 deixa a mesa de cabeceira mais moderna e funcional, com presença discreta no quarto. Destaque para modelo 3 em 1. Clique no botão ""Acessar o site"" para ver detalhes, medidas, preço e comprar na Chique Home. Use o cupom PINTEREST10 e ganhe 10% de desconto por ter vindo do Pinterest.",https://chiquehome.com.br/products/relogio-de-mesa-digital-carregador-sem-fio-e-luminaria-led-3-em-1?utm_source=pinterest&utm_medium=organic_pin&utm_campaign=pinterest_organic_chiquehome&utm_content=relogio_de_cabeceira_1011,http://chiquehome.com.br/cdn/shop/files/Relogio_de_Mesa_Digital_Carregador_Sem_Fio_Luminaria_LED_3.webp?v=1739673022,"Pinterest Pin vertical 2:3, imagem bonita full-bleed, sem card, sem borda, estilo foto premium realista. Tema: relógio de cabeceira. Cenário: quarto de casal pequeno decorado, mesa de cabeceira organizada, relógio digital e tons neutros. Usar paleta Chique Home: off-white, bege, madeira clara, taupe suave, preto fosco, luz quente, visual premium brasileiro. Aplicar visualmente o produto da Shopify em outro ambiente realista de forma natural. Produto: Relógio de Mesa Digital Carregador Sem Fio e Luminária LED 3 em 1. Sem texto grande, foco em inspirar clique para compra.",yes,Relógio de Mesa Digital Carregador Sem Fio e Luminária LED 3 em 1 - relógio de cabeceira Chique Home,Relógio de Mesa Digital Carregador Sem Fio e Luminária LED 3 em 1,relogio-de-mesa-digital-carregador-sem-fio-e-luminaria-led-3-em-1,ready
1012,2026-07-23T14:00:00.000Z,Quarto decorado,relogio digital de mesa,Quarto decorado,produto,,product_full_bleed,product,Relógio de Mesa Digital Despertador Triangular Bege,"Relógio de Mesa Digital Despertador Triangular Bege organiza a rotina e adiciona um detalhe tecnológico bonito para a cabeceira ou mesa lateral. Destaque para modelo triangular e cor/acabamento bege. Clique no botão ""Acessar o site"" para ver detalhes, medidas, preço e comprar na Chique Home. Use o cupom PINTEREST10 e ganhe 10% de desconto por ter vindo do Pinterest.",https://chiquehome.com.br/products/relogio-de-mesa-digital-despertador-triangular-bege?utm_source=pinterest&utm_medium=organic_pin&utm_campaign=pinterest_organic_chiquehome&utm_content=relogio_digital_de_mesa_1012,http://chiquehome.com.br/cdn/shop/files/Relogio_Digital_de_Mesa_Despertador_LED_Triangular_bege_5.webp?v=1774525086,"Usar foto original do produto da Shopify em formato vertical cheio, sem moldura e sem card. Produto: Relógio de Mesa Digital Despertador Triangular Bege. Se precisar, aplicar fundo limpo premium e manter o produto grande e claro. Cupom PINTEREST10 apenas discreto, se houver texto.",no,Relógio de Mesa Digital Despertador Triangular Bege - relógio digital de mesa Chique Home,Relógio de Mesa Digital Despertador Triangular Bege,relogio-de-mesa-digital-despertador-triangular-bege,ready
1013,2026-07-23T16:00:00.000Z,Quarto decorado,mesa de cabeceira organizada,Quarto decorado,ambiente,,environment_full_bleed,collection,Mesa de cabeceira organizada: ideias para Quarto decorado,"Mesa de cabeceira organizada deixa o quarto mais prático e elegante sem precisar mudar tudo. Clique no botão ""Acessar o site"" para ver detalhes, medidas, preço e comprar na Chique Home. Use o cupom PINTEREST10 e ganhe 10% de desconto por ter vindo do Pinterest.",https://chiquehome.com.br/collections/quarto-decorado?utm_source=pinterest&utm_medium=organic_pin&utm_campaign=pinterest_organic_chiquehome&utm_content=mesa_de_cabeceira_organizada_1013,http://chiquehome.com.br/cdn/shop/files/Relogio_Digital_de_Mesa_Despertador_LED_Redondo_branco.webp?v=1761426162,"Pinterest Pin vertical 2:3, imagem bonita full-bleed, sem card, sem borda, estilo foto premium realista. Tema: mesa de cabeceira organizada. Cenário: quarto de casal pequeno decorado, mesa de cabeceira organizada, relógio digital e tons neutros. Usar paleta Chique Home: off-white, bege, madeira clara, taupe suave, preto fosco, luz quente, visual premium brasileiro. Criar um cenário inspiracional de ambiente, sem texto grande. A imagem precisa parecer resultado real de busca no Pinterest, bonita e clicável. Produto relacionado: Relógio Digital de Mesa Despertador Redondo Branco, aplicar apenas se fizer sentido natural.",yes,Relógio Digital de Mesa Despertador Redondo Branco - mesa de cabeceira organizada Chique Home,Relógio Digital de Mesa Despertador Redondo Branco,relogio-digital-de-mesa-despertador-redondo-branco,ready
1014,2026-07-23T18:00:00.000Z,Quarto decorado,relogio despertador digital,Quarto decorado,ambiente,,environment_title_overlay,collection,Relógio despertador digital: ideias para Quarto decorado,"Ideia de relógio despertador digital para deixar o quarto mais confortável, organizado e visualmente sofisticado. Clique no botão ""Acessar o site"" para ver detalhes, medidas, preço e comprar na Chique Home. Use o cupom PINTEREST10 e ganhe 10% de desconto por ter vindo do Pinterest.",https://chiquehome.com.br/collections/quarto-decorado?utm_source=pinterest&utm_medium=organic_pin&utm_campaign=pinterest_organic_chiquehome&utm_content=relogio_despertador_digital_1014,http://chiquehome.com.br/cdn/shop/files/Relogio_Digital_de_Mesa_Despertador_LED_Triangular_bege_5.webp?v=1774525086,"Pinterest Pin vertical 2:3, imagem bonita full-bleed, sem card, sem borda, estilo foto premium realista. Tema: relógio despertador digital. Cenário: quarto de casal pequeno decorado, mesa de cabeceira organizada, relógio digital e tons neutros. Usar paleta Chique Home: off-white, bege, madeira clara, taupe suave, preto fosco, luz quente, visual premium brasileiro. Criar cenário bonito com título centralizado, curto e clicável em português: ""Relógio despertador digital: ideias para Quarto decorado"". Texto elegante, alto contraste, estilo Pinterest Brasil, sem poluir. Cupom PINTEREST10 pequeno no canto inferior.",yes,Relógio de Mesa Digital Despertador Triangular Bege - relógio despertador digital Chique Home,Relógio de Mesa Digital Despertador Triangular Bege,relogio-de-mesa-digital-despertador-triangular-bege,ready
1015,2026-07-23T20:00:00.000Z,Quarto decorado,relogio de mesa led,Quarto decorado,produto,,product_title_overlay,product,Relógio Digital de Mesa Despertador Redondo Branco,"Relógio Digital de Mesa Despertador Redondo Branco organiza a rotina e adiciona um detalhe tecnológico bonito para a cabeceira ou mesa lateral. Destaque para modelo redondo e cor/acabamento branco. Clique no botão ""Acessar o site"" para ver detalhes, medidas, preço e comprar na Chique Home. Use o cupom PINTEREST10 e ganhe 10% de desconto por ter vindo do Pinterest.",https://chiquehome.com.br/products/relogio-digital-de-mesa-despertador-redondo-branco?utm_source=pinterest&utm_medium=organic_pin&utm_campaign=pinterest_organic_chiquehome&utm_content=relogio_de_mesa_led_1015,http://chiquehome.com.br/cdn/shop/files/Relogio_Digital_de_Mesa_Despertador_LED_Redondo_branco.webp?v=1761426162,"Pinterest Pin vertical 2:3, imagem bonita full-bleed, sem card, sem borda, estilo foto premium realista. Tema: relógio de mesa led. Cenário: quarto de casal pequeno decorado, mesa de cabeceira organizada, relógio digital e tons neutros. Usar paleta Chique Home: off-white, bege, madeira clara, taupe suave, preto fosco, luz quente, visual premium brasileiro. Criar imagem com o produto em destaque e título centralizado usando o nome do produto ou colecao: ""Relógio Digital de Mesa Despertador Redondo Branco"". Visual premium, elegante, estilo Pinterest Brasil, sem lista e sem marcadores. Cupom PINTEREST10 discreto.",yes,Relógio Digital de Mesa Despertador Redondo Branco - relógio de mesa led Chique Home,Relógio Digital de Mesa Despertador Redondo Branco,relogio-digital-de-mesa-despertador-redondo-branco,ready
1016,2026-07-24T12:00:00.000Z,Relogios de parede,relogio de parede lorenzzo wood,Relogios de parede,produto,,product_in_environment,product,Relógio de Parede Lorenzzo Wood,"Relógio de Parede Lorenzzo Wood deixa a parede mais interessante e ajuda a completar uma composição elegante no ambiente. Destaque para modelo Lorenzzo Wood e cor/acabamento branco com acabamento amadeirado/marrom. Clique no botão ""Acessar o site"" para ver detalhes, medidas, preço e comprar na Chique Home. Use o cupom PINTEREST10 e ganhe 10% de desconto por ter vindo do Pinterest.",https://chiquehome.com.br/products/relogio-de-parede-lorenzzo-wood?utm_source=pinterest&utm_medium=organic_pin&utm_campaign=pinterest_organic_chiquehome&utm_content=relogio_de_parede_lorenzzo_wood_1016,https://chiquehome.com.br/cdn/shop/files/Relogio_de_Parede_para_cozinha_sala_decorativo_moderno_marrom_Lorenzzo_Wood.webp?v=1782693565,"Pinterest Pin vertical 2:3, imagem bonita full-bleed, sem card, sem borda, estilo foto premium realista. Tema: relógio de parede lorenzzo wood. Cenário: parede de sala ou cozinha com relógio decorativo grande, composição limpa e elegante. Usar paleta Chique Home: off-white, bege, madeira clara, taupe suave, preto fosco, luz quente, visual premium brasileiro. Aplicar visualmente o produto da Shopify em outro ambiente realista de forma natural. Produto: Relógio de Parede Lorenzzo Wood. Sem texto grande, foco em inspirar clique para compra.",yes,Relógio de Parede Lorenzzo Wood - relógio de parede lorenzzo wood Chique Home,Relógio de Parede Lorenzzo Wood,relogio-de-parede-lorenzzo-wood,ready
1017,2026-07-24T14:00:00.000Z,Relogios de parede,relogio de parede cozinha,Relogios de parede,produto,,product_full_bleed,product,Relógio de Parede Grande Decorativo para relógio de parede cozinha,"Relógio de Parede Grande Decorativo cria um ponto de destaque na parede e combina com salas, cozinhas e ambientes integrados. Destaque para cor/acabamento preto. Clique no botão ""Acessar o site"" para ver detalhes, medidas, preço e comprar na Chique Home. Use o cupom PINTEREST10 e ganhe 10% de desconto por ter vindo do Pinterest.",https://chiquehome.com.br/products/relogio-de-parede-para-cozinha-sala-grande-decorativo-decoracao?utm_source=pinterest&utm_medium=organic_pin&utm_campaign=pinterest_organic_chiquehome&utm_content=relogio_de_parede_cozinha_1017,https://cdn.shopify.com/s/files/1/0864/2432/2353/files/Relogio_de_Parede_para_Cozinha_Sala_Grande_Decorativo_Decoracao_preto_2.webp?v=1746993703,"Usar foto original do produto da Shopify em formato vertical cheio, sem moldura e sem card. Produto: Relógio de Parede Grande Decorativo. Se precisar, aplicar fundo limpo premium e manter o produto grande e claro. Cupom PINTEREST10 apenas discreto, se houver texto.",no,Relógio de Parede Grande Decorativo - relógio de parede cozinha Chique Home,Relógio de Parede para Cozinha/Sala Grande Decorativo - Decoração,relogio-de-parede-para-cozinha-sala-grande-decorativo-decoracao,ready
1018,2026-07-24T16:00:00.000Z,Relogios de parede,relogio de parede grande,Relogios de parede,ambiente,,environment_full_bleed,collection,Relógio de parede grande: ideias para Relógios de parede,"Ideia de relógio de parede grande para completar a parede sem exagero e deixar o ambiente mais bem acabado. Clique no botão ""Acessar o site"" para ver detalhes, medidas, preço e comprar na Chique Home. Use o cupom PINTEREST10 e ganhe 10% de desconto por ter vindo do Pinterest.",https://chiquehome.com.br/collections/relogios-de-parede?utm_source=pinterest&utm_medium=organic_pin&utm_campaign=pinterest_organic_chiquehome&utm_content=relogio_de_parede_grande_1018,https://chiquehome.com.br/cdn/shop/files/Relogio_de_Parede_para_cozinha_sala_decorativo_moderno_marrom_Lorenzzo_Wood.webp?v=1782693565,"Pinterest Pin vertical 2:3, imagem bonita full-bleed, sem card, sem borda, estilo foto premium realista. Tema: relógio de parede grande. Cenário: parede de sala ou cozinha com relógio decorativo grande, composição limpa e elegante. Usar paleta Chique Home: off-white, bege, madeira clara, taupe suave, preto fosco, luz quente, visual premium brasileiro. Criar um cenário inspiracional de ambiente, sem texto grande. A imagem precisa parecer resultado real de busca no Pinterest, bonita e clicável. Produto relacionado: Relógio de Parede Lorenzzo Wood, aplicar apenas se fizer sentido natural.",yes,Relógio de Parede Lorenzzo Wood - relógio de parede grande Chique Home,Relógio de Parede Lorenzzo Wood,relogio-de-parede-lorenzzo-wood,ready
1019,2026-07-24T18:00:00.000Z,Relogios de parede,relogio de parede decorativo,Relogios de parede,ambiente,,environment_title_overlay,collection,Relógio de parede decorativo: ideias para Relógios de parede,"Relógio de parede decorativo cria destaque na decoração e combina com ambientes modernos e sofisticados. Clique no botão ""Acessar o site"" para ver detalhes, medidas, preço e comprar na Chique Home. Use o cupom PINTEREST10 e ganhe 10% de desconto por ter vindo do Pinterest.",https://chiquehome.com.br/collections/relogios-de-parede?utm_source=pinterest&utm_medium=organic_pin&utm_campaign=pinterest_organic_chiquehome&utm_content=relogio_de_parede_decorativo_1019,https://cdn.shopify.com/s/files/1/0864/2432/2353/files/Relogio_de_Parede_para_Cozinha_Sala_Grande_Decorativo_Sofisticado_preto.webp?v=1758392862,"Pinterest Pin vertical 2:3, imagem bonita full-bleed, sem card, sem borda, estilo foto premium realista. Tema: relógio de parede decorativo. Cenário: parede de sala ou cozinha com relógio decorativo grande, composição limpa e elegante. Usar paleta Chique Home: off-white, bege, madeira clara, taupe suave, preto fosco, luz quente, visual premium brasileiro. Criar cenário bonito com título centralizado, curto e clicável em português: ""Relógio de parede decorativo: ideias para Relógios de parede"". Texto elegante, alto contraste, estilo Pinterest Brasil, sem poluir. Cupom PINTEREST10 pequeno no canto inferior.",yes,Relógio de Parede Grande Decorativo Sofisticado - relógio de parede decorativo Chique Home,Relógio de Parede para Cozinha/Sala Grande Decorativo Sofisticado,relogio-de-parede-para-cozinha-sala-grande-decorativo-sofisticado,ready
1020,2026-07-24T20:00:00.000Z,Relogios de parede,relogio lorenzzo wood,Relogios de parede,produto,,product_title_overlay,product,Relógio de Parede Lorenzzo Wood,"Relógio de Parede Lorenzzo Wood cria um ponto de destaque na parede e combina com salas, cozinhas e ambientes integrados. Destaque para modelo Lorenzzo Wood e cor/acabamento branco com acabamento amadeirado/marrom. Clique no botão ""Acessar o site"" para ver detalhes, medidas, preço e comprar na Chique Home. Use o cupom PINTEREST10 e ganhe 10% de desconto por ter vindo do Pinterest.",https://chiquehome.com.br/products/relogio-de-parede-lorenzzo-wood?utm_source=pinterest&utm_medium=organic_pin&utm_campaign=pinterest_organic_chiquehome&utm_content=relogio_lorenzzo_wood_1020,https://chiquehome.com.br/cdn/shop/files/Relogio_de_Parede_para_cozinha_sala_decorativo_moderno_marrom_Lorenzzo_Wood.webp?v=1782693565,"Pinterest Pin vertical 2:3, imagem bonita full-bleed, sem card, sem borda, estilo foto premium realista. Tema: relógio lorenzzo wood. Cenário: parede de sala ou cozinha com relógio decorativo grande, composição limpa e elegante. Usar paleta Chique Home: off-white, bege, madeira clara, taupe suave, preto fosco, luz quente, visual premium brasileiro. Criar imagem com o produto em destaque e título centralizado usando o nome do produto ou colecao: ""Relógio de Parede Lorenzzo Wood"". Visual premium, elegante, estilo Pinterest Brasil, sem lista e sem marcadores. Cupom PINTEREST10 discreto.",yes,Relógio de Parede Lorenzzo Wood - relógio lorenzzo wood Chique Home,Relógio de Parede Lorenzzo Wood,relogio-de-parede-lorenzzo-wood,ready
1021,2026-07-25T12:00:00.000Z,Iluminacao decorativa,iluminacao decorativa,Iluminacao decorativa,produto,,product_in_environment,product,Arandela de Parede Externa/Interna Luminária LED Quadrada para iluminação decorativa,"Arandela de Parede Externa/Interna Luminária LED Quadrada ajuda a transformar sala, quarto ou cozinha com luz bonita e acabamento moderno. Destaque para formato quadrado e cor/acabamento preto. Clique no botão ""Acessar o site"" para ver detalhes, medidas, preço e comprar na Chique Home. Use o cupom PINTEREST10 e ganhe 10% de desconto por ter vindo do Pinterest.",https://chiquehome.com.br/products/arandela-de-parede-externa-interna-luminaria-led-quadrada-preta?utm_source=pinterest&utm_medium=organic_pin&utm_campaign=pinterest_organic_chiquehome&utm_content=iluminacao_decorativa_1021,https://cdn.shopify.com/s/files/1/0864/2432/2353/files/Arandela_de_Parede_Externa_Interna_Luminaria_LED_Quadrada_Preta_6.webp?v=1751328310,"Pinterest Pin vertical 2:3, imagem bonita full-bleed, sem card, sem borda, estilo foto premium realista. Tema: iluminação decorativa. Cenário: ambiente interno com luminária decorativa acesa, luz aconchegante e decoração sofisticada. Usar paleta Chique Home: off-white, bege, madeira clara, taupe suave, preto fosco, luz quente, visual premium brasileiro. Aplicar visualmente o produto da Shopify em outro ambiente realista de forma natural. Produto: Arandela de Parede Externa/Interna Luminária LED Quadrada. Sem texto grande, foco em inspirar clique para compra.",yes,Arandela de Parede Externa/Interna Luminária LED Quadrada - iluminação decorativa Chique Home,Arandela de Parede Externa/Interna Luminária LED Quadrada - Preta,arandela-de-parede-externa-interna-luminaria-led-quadrada-preta,ready
1022,2026-07-25T14:00:00.000Z,Iluminacao decorativa,lustre pendente,Iluminacao decorativa,produto,,product_full_bleed,product,Lustre Pendente Moderno LED Espiral,"Lustre Pendente Moderno LED Espiral traz presença elegante para o ambiente e deixa a composição mais atual sem perder sofisticação. Destaque para modelo espiral e cor/acabamento dourado. Clique no botão ""Acessar o site"" para ver detalhes, medidas, preço e comprar na Chique Home. Use o cupom PINTEREST10 e ganhe 10% de desconto por ter vindo do Pinterest.",https://chiquehome.com.br/products/lustre-pendente-para-sala-quarto-cozinha-moderno-led-espiral-dourado?utm_source=pinterest&utm_medium=organic_pin&utm_campaign=pinterest_organic_chiquehome&utm_content=lustre_pendente_1022,https://cdn.shopify.com/s/files/1/0864/2432/2353/files/Lustre_Pendente_para_Sala_Quarto_Cozinha_Moderno_LED_Dourado.webp?v=1748190597,"Usar foto original do produto da Shopify em formato vertical cheio, sem moldura e sem card. Produto: Lustre Pendente Moderno LED Espiral. Se precisar, aplicar fundo limpo premium e manter o produto grande e claro. Cupom PINTEREST10 apenas discreto, se houver texto.",no,Lustre Pendente Moderno LED Espiral - lustre pendente Chique Home,Lustre Pendente para Sala/Quarto/Cozinha Moderno LED Espiral - Dourado,lustre-pendente-para-sala-quarto-cozinha-moderno-led-espiral-dourado,ready
1023,2026-07-25T16:00:00.000Z,Iluminacao decorativa,luminaria para quarto,Iluminacao decorativa,ambiente,,environment_full_bleed,collection,Luminária para quarto: ideias para Iluminação decorativa,"Ideia de luminária para quarto para deixar o quarto mais confortável, organizado e visualmente sofisticado. Clique no botão ""Acessar o site"" para ver detalhes, medidas, preço e comprar na Chique Home. Use o cupom PINTEREST10 e ganhe 10% de desconto por ter vindo do Pinterest.",https://chiquehome.com.br/collections/iluminacao-decorativa?utm_source=pinterest&utm_medium=organic_pin&utm_campaign=pinterest_organic_chiquehome&utm_content=luminaria_para_quarto_1023,https://cdn.shopify.com/s/files/1/0864/2432/2353/files/Luminaria_de_Teto_para_Sala_Quarto_Cozinha_em_LED_branco_2.webp?v=1744760801,"Pinterest Pin vertical 2:3, imagem bonita full-bleed, sem card, sem borda, estilo foto premium realista. Tema: luminária para quarto. Cenário: ambiente interno com luminária decorativa acesa, luz aconchegante e decoração sofisticada. Usar paleta Chique Home: off-white, bege, madeira clara, taupe suave, preto fosco, luz quente, visual premium brasileiro. Criar um cenário inspiracional de ambiente, sem texto grande. A imagem precisa parecer resultado real de busca no Pinterest, bonita e clicável. Produto relacionado: Luminária de Teto em LED Espiral, aplicar apenas se fizer sentido natural.",yes,Luminária de Teto em LED Espiral - luminária para quarto Chique Home,Luminária de Teto para Sala/Quarto/Cozinha em LED Espiral - Branca,luminaria-de-teto-para-sala-quarto-cozinha-em-led-espiral-branca,ready
1024,2026-07-25T18:00:00.000Z,Iluminacao decorativa,iluminacao para sala,Iluminacao decorativa,ambiente,,environment_title_overlay,collection,Iluminação para sala: ideias para Iluminação decorativa,"Ideia de iluminação para sala para deixar a sala mais elegante com detalhes certos e visual equilibrado. Clique no botão ""Acessar o site"" para ver detalhes, medidas, preço e comprar na Chique Home. Use o cupom PINTEREST10 e ganhe 10% de desconto por ter vindo do Pinterest.",https://chiquehome.com.br/collections/iluminacao-decorativa?utm_source=pinterest&utm_medium=organic_pin&utm_campaign=pinterest_organic_chiquehome&utm_content=iluminacao_para_sala_1024,https://cdn.shopify.com/s/files/1/0864/2432/2353/files/Lustre_Pendente_para_Sala_Quarto_Cozinha_Moderno_LED_Dourado.webp?v=1748190597,"Pinterest Pin vertical 2:3, imagem bonita full-bleed, sem card, sem borda, estilo foto premium realista. Tema: iluminação para sala. Cenário: ambiente interno com luminária decorativa acesa, luz aconchegante e decoração sofisticada. Usar paleta Chique Home: off-white, bege, madeira clara, taupe suave, preto fosco, luz quente, visual premium brasileiro. Criar cenário bonito com título centralizado, curto e clicável em português: ""Iluminação para sala: ideias para Iluminação decorativa"". Texto elegante, alto contraste, estilo Pinterest Brasil, sem poluir. Cupom PINTEREST10 pequeno no canto inferior.",yes,Lustre Pendente Moderno LED Espiral - iluminação para sala Chique Home,Lustre Pendente para Sala/Quarto/Cozinha Moderno LED Espiral - Dourado,lustre-pendente-para-sala-quarto-cozinha-moderno-led-espiral-dourado,ready
1025,2026-07-25T20:00:00.000Z,Iluminacao decorativa,luminaria de teto,Iluminacao decorativa,produto,,product_title_overlay,product,Luminária de Teto em LED Espiral,"Luminária de Teto em LED Espiral traz presença elegante para o ambiente e deixa a composição mais atual sem perder sofisticação. Destaque para modelo espiral e cor/acabamento branco. Clique no botão ""Acessar o site"" para ver detalhes, medidas, preço e comprar na Chique Home. Use o cupom PINTEREST10 e ganhe 10% de desconto por ter vindo do Pinterest.",https://chiquehome.com.br/products/luminaria-de-teto-para-sala-quarto-cozinha-em-led-espiral-branca?utm_source=pinterest&utm_medium=organic_pin&utm_campaign=pinterest_organic_chiquehome&utm_content=luminaria_de_teto_1025,https://cdn.shopify.com/s/files/1/0864/2432/2353/files/Luminaria_de_Teto_para_Sala_Quarto_Cozinha_em_LED_branco_2.webp?v=1744760801,"Pinterest Pin vertical 2:3, imagem bonita full-bleed, sem card, sem borda, estilo foto premium realista. Tema: luminária de teto. Cenário: ambiente interno com luminária decorativa acesa, luz aconchegante e decoração sofisticada. Usar paleta Chique Home: off-white, bege, madeira clara, taupe suave, preto fosco, luz quente, visual premium brasileiro. Criar imagem com o produto em destaque e título centralizado usando o nome do produto ou colecao: ""Luminária de Teto em LED Espiral"". Visual premium, elegante, estilo Pinterest Brasil, sem lista e sem marcadores. Cupom PINTEREST10 discreto.",yes,Luminária de Teto em LED Espiral - luminária de teto Chique Home,Luminária de Teto para Sala/Quarto/Cozinha em LED Espiral - Branca,luminaria-de-teto-para-sala-quarto-cozinha-em-led-espiral-branca,ready
1026,2026-07-26T12:00:00.000Z,Sala sofisticada,decoracao de sala,Sala sofisticada,produto,,product_in_environment,product,Livro Caixa Decorativo Falso Moderno para decoração de sala,"Livro Caixa Decorativo Falso Moderno é aquele detalhe decorativo que deixa mesas, aparadores e estantes com aparência mais produzida. Clique no botão ""Acessar o site"" para ver detalhes, medidas, preço e comprar na Chique Home. Use o cupom PINTEREST10 e ganhe 10% de desconto por ter vindo do Pinterest.",https://chiquehome.com.br/products/livro-caixa-decorativo-falso-moderno-decoracao-sala?utm_source=pinterest&utm_medium=organic_pin&utm_campaign=pinterest_organic_chiquehome&utm_content=decoracao_de_sala_1026,http://chiquehome.com.br/cdn/shop/files/Livro_Caixa_Decorativo_Falso_Moderno_Decoracao_sala_escritorio.webp?v=1777253342,"Pinterest Pin vertical 2:3, imagem bonita full-bleed, sem card, sem borda, estilo foto premium realista. Tema: decoração de sala. Cenário: sala de estar sofisticada, sofá neutro, almofadas decorativas, relógio de parede e decoração elegante. Usar paleta Chique Home: off-white, bege, madeira clara, taupe suave, preto fosco, luz quente, visual premium brasileiro. Aplicar visualmente o produto da Shopify em outro ambiente realista de forma natural. Produto: Livro Caixa Decorativo Falso Moderno. Sem texto grande, foco em inspirar clique para compra.",yes,Livro Caixa Decorativo Falso Moderno - decoração de sala Chique Home,Livro Caixa Decorativo Falso Moderno - Decoração,livro-caixa-decorativo-falso-moderno-decoracao-sala,ready
1027,2026-07-26T14:00:00.000Z,Sala sofisticada,capa almofada sofa luxo,Sala sofisticada,produto,,product_full_bleed,product,Capa de Almofada de Tricô 45x45 para Sofá Decorativa de Luxo,"Capa de Almofada de Tricô 45x45 para Sofá Decorativa de Luxo adiciona volume e sofisticação ao sofá, criando uma composição mais bem acabada. Clique no botão ""Acessar o site"" para ver detalhes, medidas, preço e comprar na Chique Home. Use o cupom PINTEREST10 e ganhe 10% de desconto por ter vindo do Pinterest.",https://chiquehome.com.br/products/capa-de-almofada-de-trico-45x45-para-sofa-decorativa-de-luxo?utm_source=pinterest&utm_medium=organic_pin&utm_campaign=pinterest_organic_chiquehome&utm_content=capa_almofada_sofa_luxo_1027,http://chiquehome.com.br/cdn/shop/files/Capa_de_Almofada_de_Trico_45x45_para_Sofa_Decorativa_de_Luxo.webp?v=1729558953,"Usar foto original do produto da Shopify em formato vertical cheio, sem moldura e sem card. Produto: Capa de Almofada de Tricô 45x45 para Sofá Decorativa de Luxo. Se precisar, aplicar fundo limpo premium e manter o produto grande e claro. Cupom PINTEREST10 apenas discreto, se houver texto.",no,Capa de Almofada de Tricô 45x45 para Sofá Decorativa de Luxo - capa almofada sofá luxo Chique Home,Capa de Almofada de Tricô 45x45 para Sofá Decorativa de Luxo,capa-de-almofada-de-trico-45x45-para-sofa-decorativa-de-luxo,ready
1028,2026-07-26T16:00:00.000Z,Sala sofisticada,sala de jantar decorada,Sala sofisticada,ambiente,,environment_full_bleed,collection,Sala de jantar decorada: ideias para Sala sofisticada,"Sala de jantar decorada cria uma composição mais alinhada para receber bem e decorar com intenção. Clique no botão ""Acessar o site"" para ver detalhes, medidas, preço e comprar na Chique Home. Use o cupom PINTEREST10 e ganhe 10% de desconto por ter vindo do Pinterest.",https://chiquehome.com.br/collections/sala-sofisticada?utm_source=pinterest&utm_medium=organic_pin&utm_campaign=pinterest_organic_chiquehome&utm_content=sala_de_jantar_decorada_1028,http://chiquehome.com.br/cdn/shop/files/capa-para-cadeira-de-jantar-impermeavel-curva-cinza-ciano.webp?v=1779658634,"Pinterest Pin vertical 2:3, imagem bonita full-bleed, sem card, sem borda, estilo foto premium realista. Tema: sala de jantar decorada. Cenário: sala de estar sofisticada, sofá neutro, almofadas decorativas, relógio de parede e decoração elegante. Usar paleta Chique Home: off-white, bege, madeira clara, taupe suave, preto fosco, luz quente, visual premium brasileiro. Criar um cenário inspiracional de ambiente, sem texto grande. A imagem precisa parecer resultado real de busca no Pinterest, bonita e clicável. Produto relacionado: Capa para Cadeira de Jantar Impermeável Curva Decorativa, aplicar apenas se fizer sentido natural.",yes,Capa para Cadeira de Jantar Impermeável Curva Decorativa - sala de jantar decorada Chique Home,Capa para Cadeira de Jantar Impermeável Curva Decorativa,capa-para-cadeira-de-jantar-impermeavel-curva-decorativa,ready
